,chr1,x1,x2,chr2,y1,y2,color,f1,f2,f3,f4,f5,H3K36me3,H3K9me3,H3K4me1,H3K4me2,H3K4me3,H3K27me3,H4K20me1,#meqtl,KMeans_State_Labels,#meqtl_pos,#meqtl_neg,domain_size,norm_meqtl_by_size,norm_pos_meqtl_by_size,norm_neg_meqtl_by_size
799,4,154060000,154250000,4,154060000,154250000,"255,255,0",1.374,0.02411,0.040385,0.85319,0.89197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,111,4,75,61,190000,0.16705366357069146,0.1143691181596375,0.103470000969274
800,4,77435000,77675000,4,77435000,77675000,"255,255,0",1.1224,0.03432,0.026716000000000004,0.74826,0.76215,0.0,0.452886098563613,0.5728201033922186,0.36737488721015626,0.0,0.6981403397877228,0.0,258,4,141,127,240000,0.3073937908496732,0.17021937086092714,0.17054174340085942
801,4,103360000,103545000,4,103360000,103545000,"255,255,0",1.3932,0.047719,0.031261000000000004,0.82749,0.8391799999999999,0.0,0.0,0.5728653950112998,0.6300750960129263,0.0,0.0,0.0,14,0,11,3,185000,0.021639286345168696,0.01722749239305531,0.005226220695833955
802,5,64100000,64815000,5,64100000,64815000,"255,255,0",1.3843,0.10255,0.090843,0.87255,0.77577,1.0,0.0,0.38159466120134455,0.2116071576956078,0.416247115019808,0.30022386958915803,0.0,88,1,62,28,715000,0.03519356460532931,0.02512388273977678,0.012620896598797152
803,5,73195000,73960000,5,73195000,73960000,"255,255,0",1.6377,0.074443,0.06678300000000001,0.9014,0.92276,0.5747698367610851,0.3145828369423334,0.18753037647217435,0.15310914366301787,0.21837609801942465,0.12027463146585705,1.0,256,1,167,93,765000,0.09568969199880388,0.06324936155477644,0.0391795760661539
804,5,102570000,102825000,5,102570000,102825000,"255,255,0",1.6231,0.056632,0.060826,0.82068,0.91701,0.0,0.7032138854314947,0.3300698631708984,0.22903231390998385,0.5130186867948384,0.0,0.0,82,1,55,27,255000,0.0919518134051006,0.0624918841708869,0.03412414689632759
805,5,141045000,141345000,5,141045000,141345000,"255,255,0",1.6664,0.063033,0.048409,0.91889,0.87444,0.0,0.15331273463158648,0.0,0.4673238880949184,0.3969737936297605,0.0,0.0,142,4,70,82,300000,0.13534858387799564,0.06760485651214128,0.08809085328422345
806,5,125995000,126145000,5,125995000,126145000,"255,255,0",1.6525,0.063188,0.074661,0.87111,0.84444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,43,32,150000,0.08387799564270153,0.08305739514348788,0.06875383670963782
807,5,51970000,52225000,5,51970000,52225000,"255,255,0",1.126,0.066601,0.049099,0.76769,0.68462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,1,84,52,255000,0.1525054466230937,0.09544215037008183,0.06572057920774202
808,5,68380000,68660000,5,68380000,68660000,"255,255,0",1.1439,0.079715,0.1135,0.90434,0.70026,0.0,0.3124009100698512,0.18796260650293245,0.30937287943183345,1.0,1.0,1.0,81,2,57,37,280000,0.08272058823529413,0.0589817880794702,0.042587476979742175
809,5,72880000,73095000,5,72880000,73095000,"255,255,0",1.58,0.06538,0.063428,0.93462,0.91121,0.3781996122216509,0.0,0.0,1.0,1.0,1.0,0.0,303,1,132,271,215000,0.4029867761057912,0.1778838749422455,0.4062272474195897
810,5,141375000,141525000,5,141375000,141525000,"255,255,0",1.2022,0.037632,0.036685,0.71111,0.80889,0.3688802713470449,0.20045125684503395,0.17164965155856818,0.17569114684983975,0.2462698822227105,0.0,0.0,177,4,128,116,150000,0.3374183006535948,0.24724061810154524,0.2492326580724371
811,5,54195000,54455000,5,54195000,54455000,"255,255,0",1.3482,0.060331,0.074308,0.78846,0.8476299999999999,0.0,0.4654065954952634,0.3849344536124353,0.2546181402520315,0.5318943135820396,0.0,0.7070768055965795,155,4,151,134,260000,0.17046882855706386,0.16826923076923075,0.1661000141663125
812,5,56185000,56570000,5,56185000,56570000,"255,255,0",1.8617,0.060809,0.064729,0.9143,0.95749,0.0,0.34611750750994685,0.23104839790380705,0.3236826099759629,0.34212739288262706,0.3499359660530651,0.0,168,0,153,155,385000,0.12477718360071302,0.11514148103552076,0.129750544115185
813,5,149220000,149380000,5,149220000,149380000,"255,255,0",1.4049,0.025676,0.026061,0.8225299999999999,0.87487,1.0,1.0,0.5323858565789231,0.30108244884548896,0.3839527129868624,0.3929146515961151,0.0,48,0,9,41,160000,0.0857843137254902,0.016297599337748343,0.08258517495395949
814,5,55565000,56140000,5,55565000,56140000,"255,255,0",1.727,0.045458,0.052648,0.91742,0.9386,0.2538424275811607,0.2562234681540953,0.1377174984484143,0.13776846944185733,0.1850044452952766,0.5603643287478909,0.0,287,4,243,187,575000,0.14272520602443875,0.12244457241577887,0.1048122347665946
815,5,141530000,141950000,5,141530000,141950000,"255,255,0",1.3531,0.052652,0.059694,0.81689,0.8123600000000001,0.19886126235698368,0.6777650903199417,0.14631012875356925,0.1394177704765052,0.1975176560592192,0.1733330077440292,0.5425760087536952,48,1,27,26,420000,0.032679738562091505,0.018625827814569538,0.01995089011663597
816,5,130495000,130745000,5,130495000,130745000,"255,255,0",1.8813,0.047476,0.05627000000000002,0.96,0.8959999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,205,2,91,115,250000,0.2344771241830065,0.1054635761589404,0.14825046040515655
817,5,170840000,171290000,5,170840000,171290000,"255,255,0",1.2379,0.062688,0.069293,0.8395100000000001,0.81185,0.0,1.0,0.0,1.0,0.0,1.0,0.0,68,4,43,25,450000,0.04320987654320988,0.02768579838116262,0.01790464497646818
818,5,32445000,32620000,5,32445000,32620000,"255,255,0",1.5926,0.050756,0.076821,0.7941199999999999,0.90523,0.2719239794572796,0.4990842071353207,0.15201863117495434,0.14184584790897078,0.16633844635206946,1.0,0.5477370719011732,158,0,76,82,175000,0.2581699346405229,0.12582781456953646,0.15101289134438306
819,5,167685000,167905000,5,167685000,167905000,"255,255,0",1.3804,0.039116000000000005,0.029837,0.92769,0.74174,0.0,0.0,1.0,0.6653638377243376,0.0,1.0,0.0,121,1,102,31,220000,0.15727124183006538,0.13433172787477424,0.04541269044031475
820,5,142095000,142275000,5,142095000,142275000,"255,255,0",1.6106,0.040869,0.06194400000000001,0.89815,0.92284,0.0,1.0,0.5084788908839833,0.4404754394661759,1.0,0.4061499883275261,0.0,7,1,6,5,180000,0.011120188816267248,0.009657836644591612,0.00895232248823409
821,5,106595000,107010000,5,106595000,107010000,"255,255,0",1.3252,0.05318200000000002,0.046754,0.60801,0.92276,0.0,0.0,1.0,0.5394060370662391,1.0,0.0,0.0,31,0,19,12,415000,0.02135994960233089,0.013264980451607756,0.009319044132330426
822,5,173045000,173400000,5,173045000,173400000,"255,255,0",1.9017,0.0365,0.051474,0.98175,0.97222,0.3226157148353848,0.5341406431249544,0.2948630109307311,0.22151350962864416,0.2351845720365689,0.16647634237071274,1.0,115,0,23,93,355000,0.09263094909325233,0.018771569816248484,0.08442922729748657
823,5,148690000,148985000,5,148690000,148985000,"255,255,0",1.4016,0.048895,0.059104,0.8655200000000001,0.7,0.0,0.0,0.16205630179252106,0.22191955614875075,0.3429820019826217,0.445766506875897,0.0,122,1,43,79,295000,0.11825634208485655,0.04223257380177348,0.0863064581577551
824,5,159435000,159830000,5,159435000,159830000,"255,255,0",1.8163,0.043304,0.067721,0.96987,0.8730399999999999,0.0,0.5695912423837916,0.2670835566740314,0.2627043226706069,0.4835996910101812,0.481861643584916,1.0,56,0,18,38,395000,0.04053942252006288,0.0132031184508341,0.03100449914912465
825,5,176735000,176935000,5,176735000,176935000,"255,255,0",1.3602,0.031668,0.05663500000000001,0.8525,0.8625,0.4331080414624573,0.0,1.0,0.5610484663224562,0.0,0.3115568592273731,0.0,79,2,64,46,200000,0.11294934640522875,0.09271523178807947,0.07412523020257827
826,5,95680000,95935000,5,95680000,95935000,"255,255,0",1.4795,0.04073,0.053467,0.89385,0.85385,0.3156206799515013,0.0,0.11849174262668588,0.1155853382598314,0.15711919266253122,0.0,0.0,9,4,5,4,255000,0.010092272202998845,0.005681080379171536,0.0050554291698263094
827,5,58180000,58310000,5,58180000,58310000,"255,255,0",1.1323,0.039737,0.039163,0.76923,0.67456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,1,72,4,130000,0.16716943187531422,0.16046867040244525,0.009916418756197759
828,5,14690000,15025000,5,14690000,15025000,"255,255,0",1.6677,0.054103,0.06850099999999999,0.90285,0.90285,0.17000912972814136,0.5759747972983008,0.2968221137801049,0.26275336993020937,0.3949163251771931,1.0,0.0,153,1,36,131,335000,0.13059701492537312,0.031135712167638625,0.12602732195376706
829,5,75890000,76085000,5,75890000,76085000,"255,255,0",1.5021,0.033001,0.047109,0.86579,0.90263,0.0,0.3985905729994347,0.36302278195453175,0.3887087615455545,1.0,0.5618171427547479,0.0,53,2,24,29,195000,0.0777191218367689,0.03565970453387672,0.04792935732162251
830,5,159625000,159820000,5,159625000,159820000,"255,255,0",1.3034,0.022783,0.067327,0.67743,0.88818,0.0,0.6972108130400947,1.0,0.6162849322687594,1.0,0.4818616435849159,1.0,6,1,3,3,195000,0.008798391151332328,0.004457463066734589,0.004958209378098879
831,5,153830000,154005000,5,153830000,154005000,"255,255,0",1.7399,0.058943,0.048295,0.8921600000000001,0.91176,0.0,1.0,1.0,0.0,0.0,1.0,0.0,53,4,26,34,175000,0.08660130718954248,0.04304635761589404,0.06261510128913443
832,5,114975000,115160000,5,114975000,115160000,"255,255,0",1.5214,0.046366,0.031322,0.9269,0.8684200000000001,0.0,0.6607927082791867,0.0,0.6810018590776574,0.0,0.0,0.0,7,4,7,4,185000,0.010819643172584348,0.010962949704671559,0.00696829426111194
833,5,55265000,55515000,5,55265000,55515000,"255,255,0",1.7519999999999998,0.05685800000000001,0.049308,0.9057,0.94648,0.19298849440475715,0.2423094845442357,0.4471306884019938,0.231479618194066,0.27219114188472904,0.0,1.0,25,0,10,15,250000,0.028594771241830068,0.011589403973509934,0.019337016574585638
834,5,31825000,32095000,5,31825000,32095000,"255,255,0",1.2017,0.029243,0.046007,0.57339,0.91358,0.0,0.0,0.4604135426977483,0.3930315759694358,0.6891926724236688,0.3661731443571485,0.0,16,1,5,12,270000,0.016945049624788187,0.005365464802550895,0.014323715981174543
835,5,149015000,149210000,5,149015000,149210000,"255,255,0",1.8135,0.04179,0.031841,0.93947,0.92368,0.0,0.0,0.6711128795045942,1.0,1.0,0.4290897067223283,0.0,146,0,94,52,195000,0.21409418468242,0.13966717609101714,0.08594229588704727
836,5,53530000,53790000,5,53530000,53790000,"255,255,0",1.4191,0.040043,0.046872,0.89497,0.80917,1.0,0.4817471854092061,1.0,0.3716761348172707,1.0,0.0,0.0,56,1,38,25,260000,0.0615887380593263,0.042345899133978605,0.030988808613118007
837,5,176085000,176325000,5,176085000,176325000,"255,255,0",1.229,0.03319,0.033223,0.92535,0.74826,0.0,0.4589066981993395,0.0,0.0,0.0,0.5541099480937466,0.0,55,1,36,33,240000,0.06552968409586056,0.04346026490066225,0.04431399631675875
838,5,58485000,58675000,5,58485000,58675000,"255,255,0",1.241,0.042838,0.05707,0.81994,0.7368399999999999,0.0,1.0,1.0,0.6537699554437467,0.7057006903054148,0.6979030794905082,0.0,0,1,0,0,190000,0.0,0.0,0.0
839,5,71655000,71830000,5,71655000,71830000,"255,255,0",1.5671,0.053575,0.04679,0.91176,0.90523,1.0,0.5049972208788566,0.4953107448036061,0.463638382969741,1.0,0.5758641782288566,0.0,33,0,5,28,175000,0.05392156862745098,0.008278145695364239,0.05156537753222837
840,5,10445000,10650000,5,10445000,10650000,"255,255,0",1.3965,0.028209,0.043545,0.91667,0.8119,0.15535263887029432,0.3271932760356491,0.10559434731838656,0.11848435891105885,0.16268145890480173,0.0,1.0,154,0,144,10,205000,0.21480950103618685,0.20352124051041834,0.01572115168665499
841,5,146995000,147220000,5,146995000,147220000,"255,255,0",1.0805,0.07999500000000001,0.091289,0.65415,0.71146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95,1,48,47,225000,0.12073347857661584,0.06181015452538631,0.06732146511152036
842,5,95940000,96070000,5,95940000,96070000,"255,255,0",1.0342,0.025396,0.026981,0.8047300000000001,0.55621,0.0,1.0,0.2623158648146912,0.23924304616982925,0.3609321295546642,0.0,0.0,69,2,24,45,130000,0.15177224736048267,0.05348955680081508,0.1115597110072248
843,5,112370000,112670000,5,112370000,112670000,"255,255,0",1.0167,0.0618,0.041178,0.79661,0.50642,0.0,0.39416182851967707,0.3798898044513211,0.3272947847586597,0.5054872254669915,0.3680669831793304,0.0,188,4,131,89,300000,0.17919389978213507,0.1265176600441501,0.09561080417434008
844,5,72515000,72760000,5,72515000,72760000,"255,255,0",1.0401,0.031495,0.065233,0.5083300000000001,0.865,0.0,0.35411422021433897,0.3980225126151637,0.6087340522713955,0.6927894813737587,0.4930807766066096,0.0,228,4,33,205,245000,0.2661064425770308,0.039025543992431404,0.26966587740068404
845,5,137500000,137780000,5,137500000,137780000,"255,255,0",1.0158,0.048938,0.073165,0.73597,0.51148,0.0,0.0,0.2565721748791941,0.26399885068721296,0.3293344574642586,0.5364171571020903,0.0,175,3,159,22,280000,0.1787173202614379,0.16452814569536425,0.025322283609576425
846,5,76160000,76320000,5,76160000,76320000,"255,255,0",1.2447,0.044982,0.028098,0.81667,0.80515,0.0,0.2854789695528642,0.2919187068692795,0.2827417971392029,1.0,1.0,0.0,46,1,5,41,160000,0.08220996732026144,0.009054221854304635,0.08258517495395949
847,5,79385000,79605000,5,79385000,79605000,"255,255,0",1.5977,0.036033,0.052786,0.92769,0.8657,0.0,1.0,0.4632326987994083,0.25176261045272563,0.5447122823717732,1.0,0.0,38,1,31,7,220000,0.04939096850861557,0.04082630945213726,0.010254478486522686
848,5,132220000,132430000,5,132220000,132430000,"255,255,0",1.2516,0.024227,0.044827,0.6984100000000001,0.85714,0.31607708746995616,0.7040524982242712,0.1456391872334194,0.17336309213272685,0.2438642247587509,0.2737844647444094,0.0,200,2,157,193,210000,0.27233115468409586,0.2166114790286976,0.2961939840392879
849,5,168110000,168370000,5,168110000,168370000,"255,255,0",0.90576,0.037342,0.02814,0.67308,0.57544,0.0,0.5146321123939545,0.1926963944272159,0.2251017819641676,0.5868606199305478,0.4051098184352567,0.0,81,4,56,25,260000,0.08908371040723981,0.062404482934284265,0.030988808613118007
850,5,176540000,176725000,5,176540000,176725000,"255,255,0",1.4782,0.023425,0.02793,0.9152,0.93275,0.0,0.6241419866088922,0.2677342656319305,0.1802945587729652,0.3176072537342072,0.3291648616946842,1.0,140,3,95,57,185000,0.21639286345168696,0.14878288884911406,0.09929819322084517
851,5,53810000,54165000,5,53810000,54165000,"255,255,0",1.5317,0.051598000000000005,0.058251,0.92565,0.84498,0.0,1.0,0.5476243885958488,0.4650732585826121,0.0,0.0,0.0,399,4,266,200,355000,0.3213891190278929,0.21709728570096076,0.18156823074728295
852,5,115180000,115410000,5,115180000,115410000,"255,255,0",1.4327,0.032260000000000004,0.049998,0.76181,0.91871,1.0,0.5758851490649967,0.4985432331974266,0.2286488980452123,0.5096777966217325,0.4763048338151676,1.0,99,4,85,17,230000,0.12308184143222507,0.10707601497264613,0.02382096244695332
853,5,126890000,127070000,5,126890000,127070000,"255,255,0",1.2366,0.06655900000000001,0.035943,0.8919799999999999,0.5401199999999999,0.4725357985244426,1.0,0.20893633672909528,0.21249482200653425,0.4207021905455421,0.0,0.0,169,1,84,85,180000,0.2684731299927378,0.13520971302428256,0.15218948229997953
854,5,169860000,170060000,5,169860000,170060000,"255,255,0",1.1672,0.034466000000000004,0.034945,0.8725,0.7775,0.1224728102559405,0.0,0.4364205001771663,1.0,0.0,0.0,1.0,3,4,2,1,200000,0.00428921568627451,0.0028973509933774835,0.0016114180478821365
855,5,71900000,72105000,5,71900000,72105000,"255,255,0",1.1186,0.034635,0.034733999999999994,0.72143,0.81667,0.0,0.7069322515575317,0.5564038576634687,0.7024885021741734,0.0,0.5749094365195326,1.0,283,4,200,206,205000,0.3947473298262395,0.2826683895978033,0.3238557247450927
856,5,171330000,171485000,5,171330000,171485000,"255,255,0",1.3079,0.06415900000000001,0.048677,0.8625,0.7625,0.2344555603764681,0.0,0.322842075972872,0.18653481047293394,0.2833564160167825,0.5620571537948671,0.35290525513340165,11,2,10,1,155000,0.020293063461943917,0.01869258705404828,0.002079249094041466
857,5,145510000,145665000,5,145510000,145665000,"255,255,0",1.4079,0.040018,0.033505,0.8125,0.82083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299,3,298,297,155000,0.5516023613746575,0.5570390942106388,0.6175369809303154
858,5,169655000,169850000,5,169655000,169850000,"255,255,0",1.5883,0.043255,0.040909,0.8975700000000001,0.86897,0.08421328045189651,0.2528369152860594,0.14605693172844628,0.1988964956640112,0.3779464310444261,0.0,1.0,7,4,5,2,195000,0.010264789676554382,0.007429105111224315,0.0033054729187325872
859,5,131145000,131345000,5,131145000,131345000,"255,255,0",1.1688,0.027661,0.032855,0.7375,0.7825,0.3482642296818211,0.2104458456620974,0.14493505487371516,0.12221549291369466,0.14052472370930488,0.0,0.686766288276134,198,1,114,89,200000,0.28308823529411764,0.16514900662251655,0.1434162062615101
860,5,41705000,41845000,5,41705000,41845000,"255,255,0",1.5644,0.047177,0.028397,0.86224,0.8520399999999999,0.2465623067682319,0.0,0.29744122254191296,0.39722410190749263,1.0,0.0,0.0,61,2,51,51,140000,0.12459150326797384,0.10554635761589404,0.11740331491712708
861,5,139000000,139150000,5,139000000,139150000,"255,255,0",1.2643,0.025868,0.022963,0.72,0.88889,0.5345224838248487,0.0,0.25434248663796666,0.4577637678834531,0.0,0.0,0.0,111,0,81,80,150000,0.21160130718954248,0.1564569536423841,0.17188459177409454
862,5,153570000,153790000,5,153570000,153790000,"255,255,0",1.6051,0.025254,0.035433,0.88636,0.93595,0.0,0.0,0.7066000471050493,1.0,0.0,1.0,0.0,43,2,29,14,220000,0.055889780154486035,0.03819235400361228,0.02050895697304537
863,6,166685000,166820000,6,166685000,166820000,"255,255,0",1.6138,0.042643,0.046413,0.86877,0.8522799999999999,0.0,1.0,1.0,1.0,0.0,0.4050129892549625,0.0,191,0,168,140,135000,0.404563059791818,0.36055923473142015,0.33422003956073937
864,6,160555000,160890000,6,160555000,160890000,"255,255,0",1.3824,0.055265,0.10878,0.85651,0.74421,0.0,0.2441979851901527,0.2944074687454157,0.31661395086981153,0.6836727598551378,0.0,0.0,376,1,142,262,335000,0.32094429811725683,0.12281308688346347,0.2520546439075341
865,6,82445000,82725000,6,82445000,82725000,"255,255,0",1.1404,0.05926,0.05953500000000001,0.63393,0.77423,0.0,0.0,1.0,0.6685960388326571,0.0,0.0,0.0,0,1,0,0,280000,0.0,0.0,0.0
866,6,130640000,131030000,6,130640000,131030000,"255,255,0",1.3372,0.053715,0.07573099999999999,0.7981600000000001,0.8310299999999999,0.5615206140153898,0.4023965778301647,0.2971484752042333,0.42462569227319946,1.0,0.0,0.0,27,1,20,7,390000,0.01979638009049774,0.01485821022244863,0.005784577607782027
867,6,132235000,132560000,6,132235000,132560000,"255,255,0",1.0862,0.08699,0.067694,0.59943,0.78883,0.3917870221144564,0.2554578192026443,0.14370707311286493,0.1441190455212786,0.17998651987831704,0.4063689456062895,1.0,24,1,21,3,325000,0.021116138763197588,0.01872134488028528,0.002974925626859329
868,6,155640000,155855000,6,155640000,155855000,"255,255,0",1.8077,0.04396,0.042122,0.95455,0.94589,0.0,0.0,0.0,0.0,0.0,0.7001707877648602,0.0,15,1,6,9,215000,0.01994984040127679,0.008085630679192978,0.013490941796222535
869,6,3265000,3730000,6,3265000,3730000,"255,255,0",1.0236,0.066432,0.0551,0.77937,0.61933,0.4010241536358735,1.0,0.19279820496002115,0.2535751146329829,0.4679709218903326,0.21823656807153607,0.7068138995197588,487,4,346,335,465000,0.2994764213929299,0.21558783735669015,0.23218281550129705
870,6,3120000,3260000,6,3120000,3260000,"255,255,0",1.3981,0.036189,0.038648,0.83163,0.89286,0.0,0.6895230548879449,0.2019198249528229,0.2024490798486419,0.276548967897413,0.3458542959457192,0.0,70,0,56,26,140000,0.14297385620915032,0.11589403973509935,0.059852670349907926
871,6,20285000,20540000,6,20285000,20540000,"255,255,0",1.5590000000000002,0.041831,0.04726,0.8015399999999999,0.95231,0.24091894105077025,0.4711356360062418,0.1917182201818528,0.1815856581513268,0.2623701919327011,0.0,0.5694598922421942,9,0,5,4,255000,0.010092272202998845,0.005681080379171536,0.0050554291698263094
872,6,138000000,138305000,6,138000000,138305000,"255,255,0",1.8621,0.058605999999999984,0.064729,0.93011,0.94086,0.0,0.0,0.6688299828575428,0.49986898670671204,0.4941796997488016,0.22073342377272304,0.0,4,0,3,1,305000,0.0037501339333547625,0.0028498534361090003,0.0010566675723817287
873,6,30885000,31060000,6,30885000,31060000,"255,255,0",1.4905,0.026276,0.043475,0.87908,0.8856200000000001,0.22515783960999708,0.6196390501882773,0.2269235587432545,0.20749598400565047,0.3575413918944661,0.7034167010403843,0.0,0,4,0,0,175000,0.0,0.0,0.0
874,6,12640000,12890000,6,12640000,12890000,"255,255,0",1.2068,0.04503,0.029293,0.8928,0.6912,0.0,0.0,0.0,0.0,0.0,0.4556127242791476,0.0,99,4,83,96,250000,0.11323529411764705,0.09619205298013243,0.12375690607734807
875,6,53355000,53590000,6,53355000,53590000,"255,255,0",1.453,0.033027999999999995,0.04868,0.91123,0.8134100000000001,0.5646727107051303,0.5446381931482324,0.2950718705702928,0.18368880263056145,0.38142725166960667,0.4364855431591927,0.0,120,4,25,96,235000,0.14601585314977053,0.0308228829082711,0.13165628306100854
876,6,150730000,151155000,6,150730000,151155000,"255,255,0",1.5277,0.043572,0.054194000000000006,0.78793,0.92303,0.19095090322389108,0.4767020750952069,0.20520484006793585,0.2264209488258369,0.4526133495438788,0.0,1.0,81,4,30,54,425000,0.054498269896193774,0.020451889365017527,0.040948976275593116
877,6,41755000,42020000,6,41755000,42020000,"255,255,0",1.6806,0.040443,0.038874,0.93305,0.9302,0.22675740506553504,0.0,0.1945604581417343,0.17471378437547985,0.3282833637137323,0.0,1.0,230,0,144,176,265000,0.2481810334196572,0.15744095964013494,0.21404496334132528
878,6,119265000,119440000,6,119265000,119440000,"255,255,0",1.4426,0.047584,0.042341,0.77451,0.8268,0.4755186225967288,0.5078533127699859,0.29820878973795034,0.2443191006267097,0.3540922409195805,0.0,0.0,0,1,0,0,175000,0.0,0.0,0.0
879,6,72080000,72225000,6,72080000,72225000,"255,255,0",1.1727,0.043166,0.044256,0.7285699999999999,0.7285699999999999,0.0,0.0,0.0,0.0,0.0,0.7045787049567129,0.0,2,1,1,1,145000,0.003944106378183457,0.001998173098881023,0.002222645583285705
880,6,17135000,17575000,6,17135000,17575000,"255,255,0",0.8774700000000001,0.073629,0.077676,0.72572,0.50981,0.0,0.0,1.0,0.6297606981248833,0.0,0.4202255133066589,0.0,109,1,59,90,440000,0.07083704693998813,0.03885084286574353,0.06592164741336012
881,6,56200000,56465000,6,56200000,56465000,"255,255,0",1.4081,0.065343,0.049491,0.89886,0.7478600000000001,1.0,0.7001637944962269,1.0,0.5122689398706164,1.0,0.6870727512550918,0.0,212,0,94,147,265000,0.2287581699346405,0.10277395976508807,0.17877619097258418
882,6,132845000,133140000,6,132845000,133140000,"255,255,0",1.4504,0.04312,0.050245,0.8471299999999999,0.8977,0.0,0.7056858166132676,0.6942683547349353,1.0,0.0,0.4022737037360216,0.0,277,4,251,70,295000,0.2685000553893874,0.24652037265686386,0.07647407684864375
883,6,17850000,18125000,6,17850000,18125000,"255,255,0",0.78328,0.040991,0.040093,0.5806899999999999,0.57275,0.0,0.4037995940068336,0.4913039884338908,0.40560338903758736,0.559305506728756,0.4518491653228278,1.0,9,1,0,9,275000,0.009358288770053477,0.0,0.010547463586137621
884,6,52575000,52940000,6,52575000,52940000,"255,255,0",1.1267,0.065967,0.057297,0.65841,0.72297,0.0,0.0,0.25915589462410943,0.2618054366527344,0.273605748678647,0.6881294768823787,0.0,450,1,273,254,365000,0.3525382755842063,0.21670597840878164,0.22427407351345896
885,6,42030000,42180000,6,42030000,42180000,"255,255,0",1.4503,0.030146,0.023048,0.87111,0.8977799999999999,0.3307579939650896,0.0,0.29550399499011865,0.3120689138935866,0.30080906447500944,1.0,0.0,178,4,95,112,150000,0.3393246187363834,0.1834988962472406,0.24063842848373235
886,6,131200000,131450000,6,131200000,131450000,"255,255,0",1.6964,0.053062,0.065399,0.9408,0.8928,0.0,0.0,0.7030490079470546,1.0,0.0,0.4932726468658467,0.0,67,0,37,30,250000,0.07663398692810458,0.04288079470198675,0.03867403314917127
887,6,42575000,42860000,6,42575000,42860000,"255,255,0",1.5639,0.062322,0.041178,0.8337399999999999,0.90271,0.20035779080239546,0.7068953405728882,0.20049328921411666,0.18119608509254254,0.2153192986191864,0.0,0.0,327,2,154,227,285000,0.3280873753009976,0.15655861508074825,0.2566960679784175
888,6,129915000,130075000,6,129915000,130075000,"255,255,0",1.7214,0.044667,0.043017,0.90234,0.91797,0.0,0.0,0.4289373373139654,0.31004843380579633,0.5223281656203359,0.7023561733040927,0.0,85,0,72,13,160000,0.15190972222222224,0.13038079470198674,0.026185543278084717
889,6,136910000,137140000,6,136910000,137140000,"255,255,0",1.5605,0.055002,0.0635,0.94896,0.76749,1.0,0.2075697012598968,0.15897863729031408,0.2288329512653493,0.4266298341429547,0.2061373119497829,0.0,182,3,182,179,230000,0.2262716680875249,0.2292686438237835,0.2508207222355673
890,6,32200000,32370000,6,32200000,32370000,"255,255,0",1.4022,0.02538,0.092334,0.7128,0.88581,0.0,0.4816028308561723,0.28412111374584115,0.3146760034610491,1.0,0.3411151096583034,0.0,0,4,0,0,170000,0.0,0.0,0.0
891,6,132595000,132825000,6,132595000,132825000,"255,255,0",1.7839,0.058752,0.050088,0.95274,0.93762,0.7031785006927916,0.0,0.2403214251062571,0.2457430331955676,0.3944592798631869,0.5243908149861641,1.0,13,1,1,12,230000,0.016162262006251774,0.001259717823207601,0.016814797021378815
892,6,26325000,26575000,6,26325000,26575000,"255,255,0",1.8281,0.043246,0.082135,0.9088,0.9408,0.2766670834425309,0.31837192766464834,0.1288926339214819,0.12085796610663155,0.13601261733868775,0.0,0.0,755,2,511,661,250000,0.8635620915032679,0.5922185430463576,0.8521178637200737
893,6,53030000,53350000,6,53030000,53350000,"255,255,0",1.867,0.052447,0.042614,0.95104,0.94808,0.15908337569661093,1.0,0.1352835358375396,0.14029347739990106,0.2498551152079145,0.4859518176914274,0.0,447,4,330,305,320000,0.3994332107843137,0.298789321192053,0.30717656537753224
894,6,105530000,105855000,6,105530000,105855000,"255,255,0",1.2925,0.045069,0.053751,0.67519,0.87216,0.0,0.1728650698905304,0.17337864090769795,0.2384594031744389,0.5764003199447073,0.7052214390576259,0.0,228,0,46,185,325000,0.20060331825037708,0.04100866021395822,0.1834537469896586
895,6,163835000,163985000,6,163835000,163985000,"255,255,0",1.4263,0.04334,0.030478,0.87111,0.7733300000000001,0.0,0.6866860302364218,0.6805349742390534,0.7023935532432809,0.0,0.0,0.0,14,2,13,1,150000,0.026688453159041392,0.02511037527593819,0.002148557397176182
896,6,97370000,97510000,6,97370000,97510000,"255,255,0",1.2284,0.024052,0.034761,0.69898,0.8520399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,1,133,7,140000,0.28594771241830064,0.2752483443708609,0.016114180478821363
897,6,38105000,38470000,6,38105000,38470000,"255,255,0",1.4329,0.051217999999999986,0.043096,0.78904,0.8656200000000001,0.3684163394154376,0.4203810578716153,0.1661951615410511,0.2058385710728633,0.3435560462619845,0.0,0.7011811343988213,185,1,42,143,365000,0.14493240218461814,0.03333938129365872,0.12626453745049068
